[1.0340050940267442, 1.0330321991421143, 1.0399075043084456, 1.0340050940267442, 1.0351163755125707, 1.040364947843436, 1.0330321991421145, 1.0351163755125707, 1.0384372320172848, 1.0399075043084456, 1.040364947843436, 1.0384372320172848]
[1.0393594506416177, 1.0047107509728506, 1.0273099330299587, 1.0393594506416177, 1.0417233027244517, 1.0299783121914945, 1.0047107509728506, 1.0417233027244517, 1.0496401192953275, 1.0273099330299587, 1.0299783121914945, 1.0496401192953275]
[1.0437048065145629, 1.025116377585564, 1.0351528040353604, 1.0437048065145629, 1.0445424746929117, 1.0096595123252452, 1.0251163775855643, 1.0445424746929115, 1.0423345128659856, 1.0351528040353604, 1.0096595123252452, 1.0423345128659856]
[1.0380360491056866, 1.0101186236116533, 1.0432645267594753, 1.0380360491056866, 1.0285910917031722, 1.019244051292049, 1.0101186236116533, 1.0285910917031722, 1.0417022408010217, 1.0432645267594753, 1.019244051292049, 1.0417022408010217]
[1.0249263021648602, 1.0253729206005877, 1.0372045903004534, 1.0249263021648605, 1.03828039974735, 1.038501278016072, 1.0253729206005875, 1.03828039974735, 1.0351152296794335, 1.0372045903004532, 1.038501278016072, 1.0351152296794335]
[1.049338359579902, 1.0437506489244621, 1.0444905632884798, 1.049338359579902, 1.0367109510732615, 1.0258949711729444, 1.0437506489244621, 1.0367109510732615, 1.0257188828704105, 1.0444905632884798, 1.0258949711729444, 1.0257188828704105]
[1.0284844001339914, 1.0352186972387079, 1.0454197821535907, 1.0284844001339914, 1.0197310027558397, 1.03264000992767, 1.0352186972387076, 1.0197310027558397, 1.0100594187078853, 1.0454197821535907, 1.03264000992767, 1.0100594187078853]
[1.0471595188327565, 1.0379378883585773, 1.028093136921387, 1.0471595188327565, 1.0457621754302389, 1.043752904473185, 1.0379378883585773, 1.0457621754302389, 1.0135363113160472, 1.028093136921387, 1.043752904473185, 1.0135363113160472]
[1.047512720339261, 1.0424349393393022, 1.0222985725837423, 1.047512720339261, 1.0446819619634038, 1.046810655017063, 1.0424349393393022, 1.0446819619634038, 1.039313265106197, 1.0222985725837423, 1.0468106550170628, 1.039313265106197]
[1.003935155698181, 1.0459486951994343, 1.0473539137509789, 1.003935155698181, 1.0351109889248589, 1.023868997149692, 1.0459486951994343, 1.0351109889248589, 1.0380576487580782, 1.0473539137509789, 1.023868997149692, 1.0380576487580784]
